         202 	  6.2738359E-02
         203 	  6.5798640E-02
         204 	  6.9224954E-02
         205 	  7.2766244E-02
         206 	  7.6419294E-02
         207 	  8.0219507E-02
         208 	  8.3863616E-02
         209 	  8.7774575E-02
         210 	  9.1569304E-02
         211 	  9.5690370E-02
         212 	  9.9569917E-02
         213 	  0.1039166    
         214 	  0.1077542    
         215 	  0.1118615    
         216 	  0.1160263    
         217 	  0.1205703    
         218 	  0.1249630    
         219 	  0.1294070    
         220 	  0.1340646    
         221 	  0.1389649    
         222 	  0.1432757    
         223 	  0.1485003    
         224 	  0.1530484    
         225 	  0.1583242    
         226 	  0.1634804    
         227 	  0.1685923    
         228 	  0.1737655    
         229 	  0.1791066    
         230 	  0.1844336    
         231 	  0.1896750    
         232 	  0.1952384    
         233 	  0.2004859    
         234 	  0.2058445    
         235 	  0.2112836    
         236 	  0.2168276    
         237 	  0.2230008    
         238 	  0.2291432    
         239 	  0.2350260    
         240 	  0.2411979    
         241 	  0.2474577    
         242 	  0.2542853    
         243 	  0.2606477    
         244 	  0.2667304    
         245 	  0.2736425    
         246 	  0.2802334    
         247 	  0.2871224    
         248 	  0.2941616    
         249 	  0.3012345    
         250 	  0.3082532    
         251 	  0.3153173    
         252 	  0.3224444    
         253 	  0.3297668    
         254 	  0.3375148    
         255 	  0.3448665    
         256 	  0.3521847    
         257 	  0.3607402    
         258 	  0.3688406    
         259 	  0.3782347    
         260 	  0.3871241    
         261 	  0.3955863    
         262 	  0.4051063    
         263 	  0.4145720    
         264 	  0.4235370    
         265 	  0.4329616    
         266 	  0.4430295    
         267 	  0.4533706    
         268 	  0.4633551    
         269 	  0.4742077    
         270 	  0.4838448    
         271 	  0.4943064    
         272 	  0.5058806    
         273 	  0.5165406    
         274 	  0.5285265    
         275 	  0.5401500    
         276 	  0.5512450    
         277 	  0.5639384    
         278 	  0.5770958    
         279 	  0.5896788    
         280 	  0.6028362    
         281 	  0.6156289    
         282 	  0.6302184    
         283 	  0.6445903    
         284 	  0.6585404    
         285 	  0.6738107    
         286 	  0.6883251    
         287 	  0.7047927    
         288 	  0.7213394    
         289 	  0.7386517    
         290 	  0.7568110    
         291 	  0.7779204    
         292 	  0.7994907    
         293 	  0.8230745    
         294 	  0.8475764    
         295 	  0.8746457    
         296 	  0.9096524    
         297 	  0.9518166    
         298 	   1.004854    
         299 	   1.079751    
         300 	   1.588633    
