     215,   0.886,   4.016
     216,   0.886,   4.016
     217,   0.886,   4.014
     218,   0.885,   4.013
     219,   0.885,   4.010
     220,   0.884,   4.008
     221,   0.884,   4.005
     222,   0.883,   4.004
     223,   0.883,   4.001
     224,   0.883,   4.000
     225,   0.882,   3.998
     226,   0.882,   3.996
     227,   0.881,   3.994
     228,   0.881,   3.992
     229,   0.880,   3.990
     230,   0.880,   3.989
     231,   0.880,   3.988
     232,   0.879,   3.985
     233,   0.879,   3.984
     234,   0.878,   3.982
     235,   0.878,   3.980
     236,   0.878,   3.978
     237,   0.877,   3.977
     238,   0.877,   3.975
     239,   0.877,   3.973
     240,   0.876,   3.971
     241,   0.876,   3.969
     242,   0.875,   3.965
     243,   0.875,   3.964
     244,   0.874,   3.961
     245,   0.873,   3.959
     246,   0.873,   3.958
     247,   0.873,   3.956
     248,   0.872,   3.954
     249,   0.872,   3.953
     250,   0.872,   3.952
     251,   0.872,   3.950
     252,   0.871,   3.948
     253,   0.871,   3.947
     254,   0.870,   3.945
     255,   0.870,   3.943
     256,   0.870,   3.942
     257,   0.869,   3.940
     258,   0.869,   3.938
     259,   0.869,   3.937
     260,   0.868,   3.935
     261,   0.868,   3.933
     262,   0.867,   3.932
     263,   0.867,   3.931
     264,   0.867,   3.929
     265,   0.866,   3.926
     266,   0.866,   3.924
     267,   0.866,   3.923
     268,   0.865,   3.921
     269,   0.865,   3.920
     270,   0.864,   3.918
     271,   0.864,   3.915
     272,   0.863,   3.914
     273,   0.863,   3.912
     274,   0.863,   3.909
     275,   0.862,   3.909
     276,   0.862,   3.907
     277,   0.862,   3.906
     278,   0.861,   3.904
     279,   0.861,   3.903
     280,   0.861,   3.901
     281,   0.860,   3.899
     282,   0.860,   3.898
     283,   0.860,   3.896
     284,   0.859,   3.894
     285,   0.859,   3.892
     286,   0.858,   3.891
     287,   0.858,   3.889
     288,   0.858,   3.887
     289,   0.857,   3.886
     290,   0.857,   3.884
     291,   0.857,   3.882
     292,   0.856,   3.881
     293,   0.856,   3.879
     294,   0.855,   3.877
     295,   0.855,   3.875
     296,   0.855,   3.874
     297,   0.854,   3.871
     298,   0.854,   3.870
     299,   0.853,   3.868
     300,   0.853,   3.866
     301,   0.853,   3.865
     302,   0.853,   3.864
     303,   0.852,   3.863
     304,   0.852,   3.860
     305,   0.851,   3.858
     306,   0.851,   3.855
     307,   0.850,   3.853
     308,   0.850,   3.852
     309,   0.849,   3.849
     310,   0.849,   3.848
     311,   0.849,   3.847
     312,   0.849,   3.846
     313,   0.848,   3.844
     314,   0.848,   3.843
     315,   0.848,   3.841
     316,   0.847,   3.840
     317,   0.847,   3.839
     318,   0.847,   3.838
     319,   0.846,   3.836
     320,   0.846,   3.835
     321,   0.846,   3.833
     322,   0.846,   3.832
     323,   0.845,   3.830
     324,   0.845,   3.828
     325,   0.844,   3.826
     326,   0.844,   3.825
     327,   0.844,   3.824
     328,   0.843,   3.822
     329,   0.843,   3.821
     330,   0.843,   3.819
     331,   0.843,   3.819
     332,   0.842,   3.817
     333,   0.842,   3.816
     334,   0.842,   3.815
     335,   0.841,   3.813
     336,   0.841,   3.811
     337,   0.840,   3.809
     338,   0.840,   3.808
     339,   0.840,   3.807
     340,   0.840,   3.805
     341,   0.839,   3.804
     342,   0.839,   3.802
     343,   0.838,   3.800
     344,   0.838,   3.797
     345,   0.837,   3.795
     346,   0.837,   3.794
     347,   0.837,   3.792
     348,   0.837,   3.791
     349,   0.836,   3.791
     350,   0.836,   3.790
     351,   0.836,   3.787
     352,   0.835,   3.785
     353,   0.835,   3.784
     354,   0.834,   3.782
     355,   0.834,   3.781
     356,   0.834,   3.779
     357,   0.834,   3.779
     358,   0.833,   3.777
     359,   0.833,   3.774
     360,   0.833,   3.774
     361,   0.832,   3.771
     362,   0.832,   3.769
     363,   0.831,   3.768
     364,   0.831,   3.766
     365,   0.831,   3.765
     366,   0.831,   3.764
     367,   0.830,   3.762
     368,   0.830,   3.762
     369,   0.830,   3.761
     370,   0.829,   3.759
     371,   0.829,   3.757
     372,   0.828,   3.755
     373,   0.828,   3.754
     374,   0.828,   3.751
     375,   0.828,   3.751
     376,   0.827,   3.748
     377,   0.827,   3.748
     378,   0.827,   3.746
     379,   0.826,   3.745
     380,   0.826,   3.744
     381,   0.825,   3.741
     382,   0.825,   3.741
     383,   0.825,   3.740
     384,   0.825,   3.738
     385,   0.825,   3.738
     386,   0.824,   3.735
     387,   0.824,   3.734
     388,   0.824,   3.733
     389,   0.823,   3.731
     390,   0.823,   3.729
     391,   0.822,   3.728
     392,   0.822,   3.727
     393,   0.822,   3.725
     394,   0.822,   3.723
     395,   0.821,   3.722
     396,   0.821,   3.721
     397,   0.821,   3.720
     398,   0.821,   3.719
     399,   0.820,   3.717
     400,   0.820,   3.716
     401,   0.819,   3.714
     402,   0.819,   3.713
     403,   0.819,   3.712
     404,   0.819,   3.711
     405,   0.818,   3.709
     406,   0.818,   3.707
     407,   0.818,   3.706
     408,   0.817,   3.704
     409,   0.817,   3.703
     410,   0.817,   3.701
     411,   0.816,   3.700
     412,   0.816,   3.700
     413,   0.816,   3.698
     414,   0.816,   3.696
     415,   0.815,   3.695
     416,   0.815,   3.694
     417,   0.815,   3.693
     418,   0.814,   3.691
     419,   0.814,   3.690
     420,   0.814,   3.689
     421,   0.813,   3.687
     422,   0.813,   3.685
     423,   0.813,   3.684
     424,   0.813,   3.683
     425,   0.812,   3.682
     426,   0.812,   3.680
     427,   0.812,   3.678
     428,   0.811,   3.678
     429,   0.811,   3.676
     430,   0.811,   3.675
     431,   0.810,   3.673
     432,   0.810,   3.671
     433,   0.810,   3.670
     434,   0.810,   3.669
     435,   0.809,   3.668
     436,   0.809,   3.667
     437,   0.809,   3.666
     438,   0.809,   3.665
     439,   0.808,   3.662
     440,   0.808,   3.661
     441,   0.808,   3.661
     442,   0.807,   3.659
     443,   0.807,   3.656
     444,   0.807,   3.655
     445,   0.806,   3.655
     446,   0.806,   3.652
     447,   0.805,   3.650
     448,   0.805,   3.650
     449,   0.805,   3.648
     450,   0.805,   3.647
     451,   0.804,   3.646
     452,   0.804,   3.645
     453,   0.804,   3.644
     454,   0.804,   3.642
     455,   0.803,   3.641
     456,   0.803,   3.639
     457,   0.803,   3.638
     458,   0.803,   3.638
     459,   0.802,   3.637
     460,   0.802,   3.634
     461,   0.802,   3.633
     462,   0.801,   3.633
     463,   0.801,   3.632
     464,   0.801,   3.630
     465,   0.801,   3.629
     466,   0.800,   3.627
     467,   0.800,   3.627
     468,   0.800,   3.626
     469,   0.800,   3.624
     470,   0.799,   3.622
     471,   0.799,   3.622
     472,   0.799,   3.620
     473,   0.798,   3.619
     474,   0.798,   3.617
     475,   0.798,   3.616
     476,   0.798,   3.615
     477,   0.797,   3.614
     478,   0.797,   3.612
     479,   0.797,   3.611
     480,   0.796,   3.610
     481,   0.796,   3.609
     482,   0.796,   3.608
     483,   0.796,   3.607
     484,   0.795,   3.605
     485,   0.795,   3.605
     486,   0.795,   3.604
     487,   0.795,   3.603
     488,   0.795,   3.601
     489,   0.794,   3.599
     490,   0.794,   3.599
     491,   0.794,   3.597
     492,   0.793,   3.595
     493,   0.793,   3.594
     494,   0.793,   3.593
     495,   0.792,   3.592
     496,   0.792,   3.591
     497,   0.792,   3.590
     498,   0.792,   3.588
     499,   0.792,   3.588
     500,   0.791,   3.586
     501,   0.791,   3.585
     502,   0.791,   3.583
     503,   0.790,   3.582
     504,   0.790,   3.581
     505,   0.790,   3.580
     506,   0.789,   3.578
     507,   0.789,   3.576
     508,   0.789,   3.575
     509,   0.788,   3.573
     510,   0.788,   3.571
     511,   0.788,   3.571
     512,   0.787,   3.569
     513,   0.787,   3.569
     514,   0.787,   3.567
     515,   0.787,   3.565
     516,   0.786,   3.565
     517,   0.786,   3.564
     518,   0.786,   3.563
     519,   0.786,   3.561
     520,   0.786,   3.560
     521,   0.785,   3.560
     522,   0.785,   3.559
     523,   0.785,   3.558
     524,   0.785,   3.557
     525,   0.784,   3.555
     526,   0.784,   3.554
     527,   0.784,   3.553
     528,   0.784,   3.552
     529,   0.783,   3.551
     530,   0.783,   3.549
     531,   0.783,   3.548
     532,   0.783,   3.548
     533,   0.783,   3.547
     534,   0.782,   3.546
     535,   0.782,   3.545
     536,   0.782,   3.543
     537,   0.781,   3.542
     538,   0.781,   3.541
     539,   0.781,   3.540
     540,   0.781,   3.539
     541,   0.780,   3.537
     542,   0.780,   3.537
     543,   0.780,   3.535
     544,   0.780,   3.534
     545,   0.779,   3.532
     546,   0.779,   3.531
     547,   0.779,   3.531
     548,   0.779,   3.529
     549,   0.778,   3.526
     550,   0.778,   3.526
     551,   0.778,   3.525
     552,   0.777,   3.524
     553,   0.777,   3.522
     554,   0.777,   3.521
     555,   0.777,   3.520
     556,   0.776,   3.519
     557,   0.776,   3.518
     558,   0.776,   3.517
     559,   0.776,   3.516
     560,   0.775,   3.514
     561,   0.775,   3.514
     562,   0.775,   3.513
     563,   0.775,   3.512
     564,   0.774,   3.510
     565,   0.774,   3.509
     566,   0.774,   3.509
     567,   0.774,   3.508
     568,   0.774,   3.507
     569,   0.773,   3.505
     570,   0.773,   3.504
     571,   0.773,   3.503
     572,   0.773,   3.502
     573,   0.772,   3.500
     574,   0.772,   3.499
     575,   0.772,   3.498
     576,   0.771,   3.497
     577,   0.771,   3.496
     578,   0.771,   3.495
     579,   0.771,   3.494
     580,   0.771,   3.492
     581,   0.770,   3.492
     582,   0.770,   3.491
     583,   0.770,   3.490
     584,   0.770,   3.488
     585,   0.769,   3.486
     586,   0.769,   3.485
     587,   0.769,   3.484
     588,   0.768,   3.483
     589,   0.768,   3.482
     590,   0.768,   3.481
     591,   0.768,   3.481
     592,   0.768,   3.480
     593,   0.768,   3.479
     594,   0.767,   3.478
     595,   0.767,   3.477
     596,   0.767,   3.476
     597,   0.767,   3.475
     598,   0.766,   3.474
     599,   0.766,   3.473
     600,   0.766,   3.472
     601,   0.766,   3.471
     602,   0.765,   3.469
     603,   0.765,   3.469
     604,   0.765,   3.467
     605,   0.765,   3.466
     606,   0.765,   3.465
     607,   0.764,   3.464
     608,   0.764,   3.463
     609,   0.764,   3.462
     610,   0.764,   3.461
     611,   0.763,   3.460
     612,   0.763,   3.459
     613,   0.763,   3.458
     614,   0.763,   3.457
     615,   0.762,   3.456
     616,   0.762,   3.455
     617,   0.762,   3.453
     618,   0.762,   3.452
     619,   0.762,   3.452
     620,   0.761,   3.450
     621,   0.761,   3.450
     622,   0.761,   3.447
     623,   0.760,   3.447
     624,   0.760,   3.446
     625,   0.760,   3.445
     626,   0.760,   3.443
     627,   0.759,   3.442
     628,   0.759,   3.441
     629,   0.759,   3.440
     630,   0.759,   3.439
     631,   0.758,   3.437
     632,   0.758,   3.437
     633,   0.758,   3.436
     634,   0.758,   3.435
     635,   0.758,   3.434
     636,   0.757,   3.433
     637,   0.757,   3.432
     638,   0.757,   3.431
     639,   0.757,   3.430
     640,   0.757,   3.430
     641,   0.756,   3.428
     642,   0.756,   3.427
     643,   0.756,   3.426
     644,   0.756,   3.425
     645,   0.756,   3.424
     646,   0.755,   3.424
     647,   0.755,   3.422
     648,   0.755,   3.421
     649,   0.755,   3.420
     650,   0.755,   3.420
     651,   0.754,   3.419
     652,   0.754,   3.418
     653,   0.754,   3.417
     654,   0.754,   3.416
     655,   0.754,   3.416
     656,   0.753,   3.414
     657,   0.753,   3.413
     658,   0.753,   3.411
     659,   0.752,   3.410
     660,   0.752,   3.409
     661,   0.752,   3.408
     662,   0.752,   3.407
     663,   0.751,   3.406
     664,   0.751,   3.404
     665,   0.751,   3.403
     666,   0.751,   3.402
     667,   0.750,   3.402
     668,   0.750,   3.401
     669,   0.750,   3.400
     670,   0.750,   3.400
     671,   0.750,   3.398
     672,   0.750,   3.397
     673,   0.749,   3.396
     674,   0.749,   3.396
     675,   0.749,   3.394
     676,   0.749,   3.393
     677,   0.748,   3.392
     678,   0.748,   3.391
     679,   0.748,   3.390
     680,   0.748,   3.390
     681,   0.748,   3.390
     682,   0.748,   3.388
     683,   0.747,   3.386
     684,   0.747,   3.386
     685,   0.747,   3.385
     686,   0.746,   3.383
     687,   0.746,   3.382
     688,   0.746,   3.381
     689,   0.746,   3.380
     690,   0.746,   3.379
     691,   0.745,   3.379
     692,   0.745,   3.377
     693,   0.745,   3.376
     694,   0.745,   3.375
     695,   0.745,   3.374
     696,   0.744,   3.374
     697,   0.744,   3.373
     698,   0.744,   3.372
     699,   0.744,   3.371
     700,   0.744,   3.371
     701,   0.743,   3.369
     702,   0.743,   3.368
     703,   0.743,   3.368
     704,   0.743,   3.367
     705,   0.743,   3.366
     706,   0.742,   3.365
     707,   0.742,   3.364
     708,   0.742,   3.362
     709,   0.742,   3.362
     710,   0.742,   3.361
     711,   0.741,   3.360
     712,   0.741,   3.359
     713,   0.741,   3.358
     714,   0.741,   3.357
     715,   0.741,   3.357
     716,   0.740,   3.355
     717,   0.740,   3.354
     718,   0.740,   3.353
     719,   0.740,   3.352
     720,   0.739,   3.351
     721,   0.739,   3.351
     722,   0.739,   3.349
     723,   0.739,   3.349
     724,   0.739,   3.348
     725,   0.739,   3.347
     726,   0.738,   3.345
     727,   0.738,   3.345
     728,   0.738,   3.344
     729,   0.738,   3.343
     730,   0.737,   3.342
     731,   0.737,   3.341
     732,   0.737,   3.340
     733,   0.737,   3.339
     734,   0.736,   3.338
     735,   0.736,   3.337
     736,   0.736,   3.335
     737,   0.736,   3.334
     738,   0.736,   3.334
     739,   0.736,   3.334
     740,   0.735,   3.332
     741,   0.735,   3.331
     742,   0.735,   3.330
     743,   0.735,   3.330
     744,   0.735,   3.329
     745,   0.734,   3.328
     746,   0.734,   3.327
     747,   0.734,   3.326
     748,   0.734,   3.325
     749,   0.733,   3.324
     750,   0.733,   3.323
     751,   0.733,   3.323
     752,   0.733,   3.322
     753,   0.733,   3.320
     754,   0.732,   3.319
     755,   0.732,   3.318
     756,   0.732,   3.317
     757,   0.732,   3.317
     758,   0.732,   3.317
     759,   0.732,   3.316
     760,   0.731,   3.315
     761,   0.731,   3.313
     762,   0.731,   3.313
     763,   0.731,   3.312
     764,   0.731,   3.312
     765,   0.730,   3.311
     766,   0.730,   3.310
     767,   0.730,   3.309
     768,   0.730,   3.308
     769,   0.730,   3.307
     770,   0.730,   3.306
     771,   0.730,   3.306
     772,   0.729,   3.305
     773,   0.729,   3.304
     774,   0.729,   3.303
     775,   0.729,   3.302
     776,   0.728,   3.301
     777,   0.728,   3.300
     778,   0.728,   3.299
     779,   0.728,   3.298
     780,   0.728,   3.298
     781,   0.727,   3.297
     782,   0.727,   3.296
     783,   0.727,   3.295
     784,   0.727,   3.295
     785,   0.727,   3.294
     786,   0.727,   3.293
     787,   0.726,   3.292
     788,   0.726,   3.290
     789,   0.726,   3.290
     790,   0.726,   3.289
     791,   0.726,   3.289
     792,   0.725,   3.287
     793,   0.725,   3.286
     794,   0.725,   3.285
     795,   0.725,   3.284
     796,   0.724,   3.283
     797,   0.724,   3.283
     798,   0.724,   3.282
     799,   0.724,   3.281
     800,   0.724,   3.280
     801,   0.724,   3.279
     802,   0.724,   3.279
     803,   0.723,   3.278
     804,   0.723,   3.277
     805,   0.723,   3.275
     806,   0.722,   3.274
     807,   0.722,   3.273
     808,   0.722,   3.272
     809,   0.722,   3.271
     810,   0.722,   3.271
     811,   0.721,   3.270
     812,   0.721,   3.268
     813,   0.721,   3.268
     814,   0.721,   3.267
     815,   0.721,   3.266
     816,   0.721,   3.266
     817,   0.720,   3.265
     818,   0.720,   3.264
     819,   0.720,   3.264
     820,   0.720,   3.263
     821,   0.720,   3.262
     822,   0.720,   3.261
     823,   0.719,   3.261
     824,   0.719,   3.260
     825,   0.719,   3.258
     826,   0.719,   3.257
     827,   0.718,   3.256
     828,   0.718,   3.255
     829,   0.718,   3.255
     830,   0.718,   3.254
     831,   0.718,   3.253
     832,   0.718,   3.252
     833,   0.717,   3.251
     834,   0.717,   3.250
     835,   0.717,   3.250
     836,   0.717,   3.250
     837,   0.717,   3.248
     838,   0.717,   3.248
     839,   0.716,   3.247
     840,   0.716,   3.247
     841,   0.716,   3.245
     842,   0.716,   3.245
     843,   0.716,   3.244
     844,   0.715,   3.243
     845,   0.715,   3.242
     846,   0.715,   3.241
     847,   0.715,   3.240
     848,   0.715,   3.239
     849,   0.715,   3.238
     850,   0.714,   3.238
     851,   0.714,   3.237
     852,   0.714,   3.237
     853,   0.714,   3.236
     854,   0.714,   3.235
     855,   0.714,   3.234
     856,   0.714,   3.234
     857,   0.713,   3.233
     858,   0.713,   3.233
     859,   0.713,   3.232
     860,   0.713,   3.231
     861,   0.713,   3.230
     862,   0.712,   3.229
     863,   0.712,   3.228
     864,   0.712,   3.227
     865,   0.712,   3.227
     866,   0.712,   3.226
     867,   0.712,   3.225
     868,   0.711,   3.224
     869,   0.711,   3.223
     870,   0.711,   3.221
     871,   0.711,   3.221
     872,   0.710,   3.220
     873,   0.710,   3.220
     874,   0.710,   3.218
     875,   0.710,   3.217
     876,   0.710,   3.216
     877,   0.709,   3.216
     878,   0.709,   3.216
     879,   0.709,   3.215
     880,   0.709,   3.214
     881,   0.709,   3.213
     882,   0.709,   3.212
     883,   0.709,   3.212
     884,   0.709,   3.211
     885,   0.709,   3.211
     886,   0.708,   3.210
     887,   0.708,   3.209
     888,   0.708,   3.207
     889,   0.708,   3.207
     890,   0.707,   3.206
     891,   0.707,   3.205
     892,   0.707,   3.204
     893,   0.707,   3.204
     894,   0.707,   3.203
     895,   0.706,   3.202
     896,   0.706,   3.201
     897,   0.706,   3.200
     898,   0.706,   3.199
     899,   0.706,   3.199
     900,   0.706,   3.199
     901,   0.705,   3.197
     902,   0.705,   3.197
     903,   0.705,   3.196
     904,   0.705,   3.195
     905,   0.705,   3.194
     906,   0.704,   3.193
     907,   0.704,   3.192
     908,   0.704,   3.192
     909,   0.704,   3.191
     910,   0.704,   3.190
     911,   0.704,   3.189
     912,   0.703,   3.188
     913,   0.703,   3.188
     914,   0.703,   3.188
     915,   0.703,   3.187
     916,   0.703,   3.186
     917,   0.703,   3.185
     918,   0.703,   3.184
     919,   0.702,   3.183
     920,   0.702,   3.183
     921,   0.702,   3.182
     922,   0.702,   3.182
     923,   0.702,   3.181
     924,   0.702,   3.180
     925,   0.701,   3.179
     926,   0.701,   3.178
     927,   0.701,   3.177
     928,   0.701,   3.176
     929,   0.701,   3.176
     930,   0.700,   3.175
     931,   0.700,   3.173
     932,   0.700,   3.173
     933,   0.700,   3.172
     934,   0.700,   3.171
     935,   0.700,   3.171
     936,   0.700,   3.171
     937,   0.699,   3.170
     938,   0.699,   3.169
     939,   0.699,   3.169
     940,   0.699,   3.167
     941,   0.699,   3.166
     942,   0.699,   3.166
     943,   0.698,   3.165
     944,   0.698,   3.165
     945,   0.698,   3.165
     946,   0.698,   3.164
     947,   0.698,   3.163
     948,   0.698,   3.162
     949,   0.697,   3.161
     950,   0.697,   3.160
     951,   0.697,   3.159
     952,   0.697,   3.159
     953,   0.697,   3.158
     954,   0.697,   3.157
     955,   0.697,   3.157
     956,   0.696,   3.156
     957,   0.696,   3.155
     958,   0.696,   3.155
     959,   0.696,   3.154
     960,   0.696,   3.154
     961,   0.696,   3.153
     962,   0.696,   3.153
     963,   0.695,   3.152
     964,   0.695,   3.151
     965,   0.695,   3.150
     966,   0.695,   3.149
     967,   0.695,   3.148
     968,   0.694,   3.148
     969,   0.694,   3.147
     970,   0.694,   3.146
     971,   0.694,   3.145
     972,   0.694,   3.144
     973,   0.694,   3.144
     974,   0.694,   3.143
     975,   0.693,   3.142
     976,   0.693,   3.142
     977,   0.693,   3.141
     978,   0.693,   3.141
     979,   0.693,   3.140
     980,   0.693,   3.139
     981,   0.692,   3.138
     982,   0.692,   3.137
     983,   0.692,   3.137
     984,   0.692,   3.136
     985,   0.692,   3.135
     986,   0.691,   3.134
     987,   0.691,   3.133
     988,   0.691,   3.133
     989,   0.691,   3.132
     990,   0.691,   3.131
     991,   0.691,   3.131
     992,   0.691,   3.130
     993,   0.691,   3.130
     994,   0.690,   3.129
     995,   0.690,   3.128
     996,   0.690,   3.128
     997,   0.690,   3.126
     998,   0.690,   3.126
     999,   0.690,   3.126
    1000,   0.689,   3.125
    1001,   0.689,   3.124
    1002,   0.689,   3.123
    1003,   0.689,   3.122
    1004,   0.689,   3.121
    1005,   0.688,   3.120
    1006,   0.688,   3.120
    1007,   0.688,   3.119
    1008,   0.688,   3.118
    1009,   0.688,   3.117
    1010,   0.688,   3.116
    1011,   0.687,   3.115
    1012,   0.687,   3.114
    1013,   0.687,   3.114
    1014,   0.687,   3.114
    1015,   0.687,   3.113
    1016,   0.687,   3.112
    1017,   0.686,   3.111
    1018,   0.686,   3.111
    1019,   0.686,   3.110
    1020,   0.686,   3.109
    1021,   0.686,   3.109
    1022,   0.686,   3.109
    1023,   0.686,   3.108
    1024,   0.686,   3.108
    1025,   0.685,   3.107
    1026,   0.685,   3.106
    1027,   0.685,   3.106
    1028,   0.685,   3.105
    1029,   0.685,   3.104
    1030,   0.685,   3.103
    1031,   0.685,   3.103
    1032,   0.685,   3.103
    1033,   0.684,   3.102
    1034,   0.684,   3.101
    1035,   0.684,   3.099
    1036,   0.684,   3.098
    1037,   0.684,   3.098
    1038,   0.683,   3.097
    1039,   0.683,   3.097
    1040,   0.683,   3.096
    1041,   0.683,   3.096
    1042,   0.683,   3.095
    1043,   0.683,   3.094
    1044,   0.683,   3.094
    1045,   0.682,   3.093
    1046,   0.682,   3.092
    1047,   0.682,   3.092
    1048,   0.682,   3.091
    1049,   0.682,   3.091
    1050,   0.682,   3.090
    1051,   0.682,   3.089
    1052,   0.681,   3.088
    1053,   0.681,   3.088
    1054,   0.681,   3.087
    1055,   0.681,   3.086
    1056,   0.681,   3.086
    1057,   0.681,   3.085
    1058,   0.681,   3.085
    1059,   0.680,   3.084
    1060,   0.680,   3.084
    1061,   0.680,   3.083
    1062,   0.680,   3.082
    1063,   0.680,   3.081
    1064,   0.680,   3.080
    1065,   0.680,   3.080
    1066,   0.679,   3.080
    1067,   0.679,   3.079
    1068,   0.679,   3.078
    1069,   0.679,   3.077
    1070,   0.679,   3.076
