      59,    60.9,    60.9,    60.9,    49.9,    48.0,    43.2,    34.0,    37.1,    44.0
      60,    97.4,    97.4,    97.4,   100.7,   106.1,   112.2,   119.6,   111.8,   107.0
      61,    89.5,    89.5,    89.5,    89.6,    89.5,    89.8,    89.2,    91.4,    93.4
      62,    90.0,    90.0,    90.0,    89.7,    90.5,    90.8,    89.7,    89.3,    87.8
      63,    60.2,    60.2,    60.2,    49.0,    47.6,    42.2,    31.6,    34.9,    42.8
      64,    90.3,    90.3,    90.3,    90.3,    89.9,    90.1,    89.5,    92.3,    93.3
      65,    59.4,    59.4,    59.4,    47.9,    46.9,    40.8,    32.3,    35.3,    43.5
      66,    90.0,    90.0,    90.0,    91.1,    93.6,    97.7,   104.1,   105.1,    99.8
      67,    90.8,    90.8,    90.8,    92.0,    94.8,    97.6,   111.4,   116.5,   110.8
      68,    90.1,    90.1,    90.1,    89.5,    94.1,    99.4,   121.8,   128.4,   118.2
      69,    90.0,    90.0,    90.0,    89.3,    89.2,    89.1,    88.9,    88.9,    86.9
      70,    99.4,    99.4,    99.4,   107.9,   110.6,   114.0,   118.7,   111.2,   103.4
      71,    90.0,    90.0,    90.0,    89.8,    89.1,    88.7,    89.1,    88.4,    97.7
      72,    90.3,    90.3,    90.3,    90.4,    90.1,    90.3,    90.5,    92.3,    90.4
      73,    59.5,    59.5,    59.5,    47.3,    46.0,    41.0,    32.3,    33.0,    41.1
      74,    89.6,    89.6,    89.6,    89.8,    89.9,    89.4,    90.2,    92.4,    95.7
      75,    89.3,    89.3,    89.3,    89.7,    88.9,    89.9,    90.4,    91.3,    89.5
      76,    90.0,    90.0,    90.0,    89.6,    89.9,    90.2,    89.0,    87.1,    90.2
      77,   101.2,   101.2,   101.2,   105.9,   101.3,    99.9,    92.4,    84.3,    78.0
      78,    59.9,    59.9,    59.9,    47.3,    46.1,    40.4,    31.7,    34.9,    43.3
      79,    90.2,    90.2,    90.2,    90.9,    92.7,    93.7,    97.7,   103.3,   100.3
      80,    90.9,    90.9,    90.9,    90.5,    90.2,    91.9,    93.3,    96.0,    93.4
      81,    90.0,    90.0,    90.0,    89.9,    89.8,    89.5,    89.6,    86.3,    85.1
      82,    89.9,    89.9,    89.9,    89.5,    89.3,    89.6,    89.2,    92.5,    91.1
      83,    61.1,    61.1,    61.1,    48.3,    45.3,    41.1,    32.3,    35.0,    42.4
      84,    59.5,    59.5,    59.5,    48.1,    47.1,    42.0,    33.1,    36.8,    46.6
      85,    89.7,    89.7,    89.7,    90.0,    89.8,    89.1,    89.5,    86.9,    83.1
      86,    59.3,    59.3,    59.3,    47.3,    46.3,    41.5,    33.3,    36.3,    46.0
      87,    89.8,    89.8,    89.8,    89.6,    89.7,    91.2,    90.0,    88.4,    91.0
      88,    59.8,    59.8,    59.8,    47.3,    46.3,    41.1,    32.4,    34.7,    43.7
      89,    90.2,    90.2,    90.2,    90.3,    90.0,    88.8,    88.7,    86.2,    88.2
      90,    90.4,    90.4,    90.4,    90.4,    89.9,    90.1,    90.2,    87.1,    89.6
      91,    89.7,    89.7,    89.7,    89.7,    89.2,    89.6,    92.0,    90.7,    86.8
      92,    91.3,    91.3,    91.3,    93.1,    97.1,    96.7,    96.7,    95.3,    98.4
      93,    60.1,    60.1,    60.1,    47.9,    46.0,    40.6,    32.0,    33.0,    42.4
      94,    61.1,    61.1,    61.1,    49.6,    48.2,    42.1,    33.9,    38.4,    48.3
      95,    61.6,    61.6,    61.6,    49.9,    48.0,    42.7,    32.8,    36.2,    44.2
      96,    61.1,    61.1,    61.1,    48.5,    46.7,    41.5,    33.3,    34.7,    41.9
      97,    90.2,    90.2,    90.2,    90.3,    90.9,    90.3,    88.8,    90.1,    88.6
      98,    90.4,    90.4,    90.4,    90.9,    91.2,    91.7,    89.9,    91.7,    90.6
      99,    90.8,    90.8,    90.8,    90.8,    94.9,    95.9,    97.5,    92.1,    86.7
     100,    89.3,    89.3,    89.3,    89.4,    88.5,    88.0,    88.3,    89.9,    89.5
