           1 	   1.189117     	  0.5906789    
          10 	  0.6363519     	  0.5736992    
          20 	  0.6624241     	  0.5493181    
          30 	  0.6654736     	  0.5455500    
          40 	  0.6741495     	  0.5377686    
          50 	  0.6743417     	  0.5363611    
          60 	  0.6762951     	  0.5337768    
          70 	  0.6743083     	  0.5333089    
          80 	  0.6816662     	  0.5288109    
          90 	  0.6765162     	  0.5280875    
         100 	  0.6828449     	  0.5247279    
         110 	  0.6810943     	  0.5261412    
         120 	  0.6782096     	  0.5283968    
         130 	  0.6832142     	  0.5247588    
         140 	  0.6828216     	  0.5225117    
         150 	  0.6800680     	  0.5224647    
         160 	  0.6938879     	  0.5171099    
         170 	  0.6849513     	  0.5206466    
         180 	  0.6761975     	  0.5227219    
         190 	  0.6831762     	  0.5194204    
         200 	  0.6896491     	  0.5178949    
         210 	  0.6876191     	  0.5194839    
         220 	  0.6941879     	  0.5113010    
         230 	  0.6807359     	  0.5197259    
         240 	  0.6854746     	  0.5217144    
         250 	  0.6920792     	  0.5134519    
         260 	  0.6946576     	  0.5129973    
         270 	  0.6945500     	  0.5143319    
         280 	  0.6895646     	  0.5174170    
         290 	  0.6853209     	  0.5182143    
         300 	  0.6840315     	  0.5189914    
         310 	  0.6921394     	  0.5158726    
         320 	  0.6900526     	  0.5187339    
         330 	  0.6857849     	  0.5170593    
         340 	  0.6897767     	  0.5127780    
         350 	  0.6923850     	  0.5150374    
         360 	  0.6902863     	  0.5161402    
         370 	  0.6892954     	  0.5161516    
         380 	  0.6913971     	  0.5131084    
         390 	  0.6931977     	  0.5125015    
         400 	  0.6976743     	  0.5101745    
         410 	  0.6996049     	  0.5079937    
         420 	  0.6908162     	  0.5152176    
         430 	  0.6954620     	  0.5120062    
         440 	  0.7038426     	  0.5053036    
         450 	  0.6976300     	  0.5092977    
         460 	  0.6954210     	  0.5084027    
         470 	  0.6979421     	  0.5060791    
         480 	  0.7001944     	  0.5071423    
         490 	  0.6990588     	  0.5076274    
         500 	  0.7026020     	  0.5000321    
         510 	  0.6994796     	  0.5083940    
         520 	  0.7034071     	  0.5016845    
         530 	  0.6995558     	  0.5057504    
         540 	  0.6942826     	  0.5086635    
         550 	  0.6930714     	  0.5107208    
         560 	  0.6892926     	  0.5120741    
         570 	  0.6933331     	  0.5092783    
         580 	  0.6952081     	  0.5063528    
         590 	  0.6959546     	  0.5072976    
         600 	  0.6883283     	  0.5132989    
         610 	  0.6997862     	  0.5047349    
         620 	  0.6988110     	  0.5041607    
         630 	  0.6882868     	  0.5122948    
         640 	  0.6895022     	  0.5099043    
         650 	  0.6955264     	  0.5047445    
         660 	  0.6956497     	  0.5061362    
         670 	  0.6953801     	  0.5087223    
         680 	  0.6869789     	  0.5122029    
         690 	  0.6924191     	  0.5091960    
         700 	  0.6957818     	  0.5057505    
         710 	  0.6969582     	  0.5039675    
         720 	  0.6899851     	  0.5122947    
         730 	  0.6958678     	  0.5106409    
         740 	  0.6924164     	  0.5126936    
         750 	  0.7036718     	  0.5008361    
         760 	  0.6982225     	  0.5056860    
         770 	  0.6941070     	  0.5084639    
         780 	  0.6961467     	  0.5072682    
         790 	  0.6890455     	  0.5144712    
         800 	  0.6902049     	  0.5169778    
         810 	  0.6949091     	  0.5116575    
         820 	  0.7001874     	  0.5046425    
         830 	  0.6979923     	  0.5069753    
         840 	  0.6979020     	  0.5056525    
         850 	  0.6935359     	  0.5109641    
         860 	  0.6929760     	  0.5131881    
         870 	  0.7035220     	  0.5059910    
         880 	  0.6984553     	  0.5061603    
         890 	  0.6988819     	  0.5055647    
         900 	  0.6932784     	  0.5100663    
         910 	  0.7014771     	  0.5051097    
         920 	  0.6907115     	  0.5103329    
         930 	  0.6958147     	  0.5085261    
         940 	  0.6946507     	  0.5088184    
         950 	  0.6942911     	  0.5121174    
         960 	  0.7003174     	  0.5086151    
         970 	  0.6994299     	  0.5083345    
         980 	  0.7014501     	  0.5061489    
         990 	  0.6960161     	  0.5067638    
        1000 	  0.6896108     	  0.5115399    
        1010 	  0.6977399     	  0.5040964    
        1020 	  0.7003837     	  0.5014635    
        1030 	  0.7006338     	  0.5042640    
        1040 	  0.6947429     	  0.5112787    
        1050 	  0.6968477     	  0.5103370    
        1060 	  0.6972102     	  0.5080216    
        1070 	  0.7018180     	  0.5044548    
        1080 	  0.7043261     	  0.5019531    
        1090 	  0.7069175     	  0.5004247    
        1100 	  0.6995860     	  0.5067916    
        1110 	  0.7031354     	  0.5035143    
        1120 	  0.7065815     	  0.5037948    
        1130 	  0.6999717     	  0.5076423    
        1140 	  0.7027258     	  0.5036677    
        1150 	  0.6922882     	  0.5125465    
        1160 	  0.6996461     	  0.5046028    
        1170 	  0.7030497     	  0.5028266    
