           1 	   1.932525     	  0.4944561    
          10 	  0.7713543     	  0.5321223    
          20 	   1.129999     	  0.3599777    
          30 	  0.7984412     	  0.4832664    
          40 	  0.7435978     	  0.5911062    
          50 	  0.8186711     	  0.3498552    
          60 	  0.7877930     	  0.3931830    
          70 	   1.067976     	  0.3714429    
          80 	   1.024962     	  0.5211952    
          90 	   1.050185     	  0.6030405    
         100 	   1.001727     	  0.4685491    
         110 	  0.9304924     	  0.4604472    
         120 	  0.8532027     	  0.5007424    
         130 	  0.8705294     	  0.4000893    
         140 	  0.7936854     	  0.3518607    
         150 	  0.7943569     	  0.3137901    
         160 	  0.6959428     	  0.4030324    
         170 	  0.7502137     	  0.4057932    
         180 	  0.7548276     	  0.3338875    
         190 	  0.7575940     	  0.4796460    
         200 	  0.7271928     	  0.2639076    
         210 	  0.6701537     	  0.3295981    
         220 	  0.6602148     	  0.3740149    
         230 	  0.6391808     	  0.3958890    
         240 	  0.6591270     	  0.4192970    
         250 	  0.5910204     	  0.3755550    
         260 	  0.7414654     	  0.3559526    
         270 	  0.7091464     	  0.3398292    
         280 	  0.8751459     	  0.2787413    
         290 	  0.7035939     	  0.3349607    
         300 	  0.7253419     	  0.3316990    
         310 	  0.6608538     	  0.3950128    
         320 	  0.7276278     	  0.3129602    
         330 	  0.7266616     	  0.2182112    
         340 	  0.7286435     	  0.2883372    
         350 	  0.7499446     	  0.3045040    
         360 	  0.8358095     	  0.1629628    
         370 	  0.7298694     	  0.2425675    
         380 	  0.6496143     	  0.3249340    
         390 	  0.8155137     	  0.2324418    
         400 	  0.8051469     	  0.1869329    
         410 	  0.8266559     	  0.2091866    
         420 	  0.6625438     	  0.3231150    
         430 	  0.8390867     	  0.3262613    
         440 	  0.7955223     	  0.3722460    
         450 	  0.7950625     	  0.2412954    
         460 	  0.8493430     	  0.3606234    
         470 	  0.7234297     	  0.3887124    
         480 	  0.8176047     	  0.4007963    
         490 	  0.6852371     	  0.3618209    
         500 	  0.7110564     	  0.3138628    
