           1 	   1.362823     	  0.5952077    
          10 	  0.6054890     	  0.5819516    
          20 	  0.6361061     	  0.5781914    
          30 	  0.6696334     	  0.5491370    
          40 	  0.6520550     	  0.5585186    
          50 	  0.6430764     	  0.5710139    
          60 	  0.6477310     	  0.5729888    
          70 	  0.6476564     	  0.5701885    
          80 	  0.6703281     	  0.5514907    
          90 	  0.6427436     	  0.5524810    
         100 	  0.6550729     	  0.5623969    
         110 	  0.6687376     	  0.5527745    
         120 	  0.6535915     	  0.5563375    
         130 	  0.6537689     	  0.5491627    
         140 	  0.6380108     	  0.5571698    
         150 	  0.6522945     	  0.5464532    
         160 	  0.6865289     	  0.5405828    
         170 	  0.6480693     	  0.5496850    
         180 	  0.6448039     	  0.5468580    
         190 	  0.6462675     	  0.5478613    
         200 	  0.6753952     	  0.5397573    
         210 	  0.6594678     	  0.5525416    
         220 	  0.6694924     	  0.5368193    
         230 	  0.6547616     	  0.5398544    
         240 	  0.6563595     	  0.5479235    
         250 	  0.6710191     	  0.5302778    
         260 	  0.6585857     	  0.5504140    
         270 	  0.6893089     	  0.5237066    
         280 	  0.6585026     	  0.5442153    
         290 	  0.6585361     	  0.5449936    
         300 	  0.6581454     	  0.5377318    
         310 	  0.6616240     	  0.5433683    
         320 	  0.6600322     	  0.5414914    
         330 	  0.6446404     	  0.5445739    
         340 	  0.6528029     	  0.5472125    
         350 	  0.6536137     	  0.5521191    
         360 	  0.6584429     	  0.5530722    
         370 	  0.6396998     	  0.5610229    
         380 	  0.6585160     	  0.5439801    
         390 	  0.6714237     	  0.5453022    
         400 	  0.6893028     	  0.5318875    
         410 	  0.6862837     	  0.5349832    
         420 	  0.6900085     	  0.5304608    
         430 	  0.6809424     	  0.5294617    
         440 	  0.6766029     	  0.5294190    
         450 	  0.6632046     	  0.5485994    
         460 	  0.6604708     	  0.5339116    
         470 	  0.6675125     	  0.5260996    
         480 	  0.6854844     	  0.5287310    
         490 	  0.6761749     	  0.5382766    
         500 	  0.6794833     	  0.5271658    
         510 	  0.6758776     	  0.5422702    
         520 	  0.6856893     	  0.5258590    
         530 	  0.6759256     	  0.5368698    
         540 	  0.6772989     	  0.5332550    
         550 	  0.6659756     	  0.5418046    
         560 	  0.6685432     	  0.5424411    
         570 	  0.6740049     	  0.5374165    
         580 	  0.6868088     	  0.5179998    
         590 	  0.6751981     	  0.5371925    
         600 	  0.6529968     	  0.5485191    
         610 	  0.6768951     	  0.5298473    
         620 	  0.6801347     	  0.5283254    
         630 	  0.6511256     	  0.5348451    
         640 	  0.6575505     	  0.5360313    
         650 	  0.6769696     	  0.5240569    
         660 	  0.6650038     	  0.5299461    
         670 	  0.6660772     	  0.5432006    
         680 	  0.6618571     	  0.5320709    
         690 	  0.6767851     	  0.5272565    
         700 	  0.6677516     	  0.5313432    
         710 	  0.6710812     	  0.5343639    
         720 	  0.6554201     	  0.5570400    
         730 	  0.6700141     	  0.5416700    
         740 	  0.6749425     	  0.5367542    
         750 	  0.6818767     	  0.5324594    
         760 	  0.6827620     	  0.5287690    
         770 	  0.6627095     	  0.5381524    
         780 	  0.6680710     	  0.5441928    
         790 	  0.6464769     	  0.5512779    
         800 	  0.6612634     	  0.5589770    
         810 	  0.6546052     	  0.5582590    
         820 	  0.6640245     	  0.5455637    
         830 	  0.6667926     	  0.5443322    
         840 	  0.6620386     	  0.5490666    
         850 	  0.6552711     	  0.5560091    
         860 	  0.6582222     	  0.5513810    
         870 	  0.6939177     	  0.5264171    
         880 	  0.6920207     	  0.5176887    
         890 	  0.6808746     	  0.5342763    
         900 	  0.6691586     	  0.5415145    
         910 	  0.6598012     	  0.5407452    
         920 	  0.6553878     	  0.5406286    
         930 	  0.6650789     	  0.5421121    
         940 	  0.6542579     	  0.5413959    
         950 	  0.6795715     	  0.5326712    
         960 	  0.6878251     	  0.5273632    
         970 	  0.6839198     	  0.5398183    
         980 	  0.7017934     	  0.5180507    
         990 	  0.6729413     	  0.5209699    
        1000 	  0.6668264     	  0.5370427    
        1010 	  0.6667222     	  0.5329430    
        1020 	  0.6634152     	  0.5421476    
        1030 	  0.6654813     	  0.5380943    
        1040 	  0.6703518     	  0.5378338    
        1050 	  0.6783559     	  0.5337405    
        1060 	  0.6522554     	  0.5431415    
        1070 	  0.6816748     	  0.5254269    
        1080 	  0.6817111     	  0.5188060    
        1090 	  0.7031780     	  0.5060743    
        1100 	  0.6825597     	  0.5280456    
        1110 	  0.6973284     	  0.5080825    
        1120 	  0.7132303     	  0.5062211    
        1130 	  0.6925017     	  0.5204177    
        1140 	  0.6884835     	  0.5300089    
        1150 	  0.6632177     	  0.5444595    
        1160 	  0.6638446     	  0.5358833    
        1170 	  0.6837131     	  0.5312924    
        1180 	  0.6781248     	  0.5298115    
        1190 	  0.6724885     	  0.5253159    
        1200 	  0.6720578     	  0.5349893    
        1210 	  0.6795469     	  0.5257355    
        1220 	  0.6875526     	  0.5208275    
        1230 	  0.6574403     	  0.5353276    
        1240 	  0.6462364     	  0.5527411    
        1250 	  0.6692821     	  0.5460589    
        1260 	  0.6809004     	  0.5216230    
        1270 	  0.6720458     	  0.5191093    
        1280 	  0.6772103     	  0.5240927    
        1290 	  0.6705648     	  0.5275508    
        1300 	  0.6448131     	  0.5437587    
        1310 	  0.6654314     	  0.5337325    
        1320 	  0.6773511     	  0.5322959    
        1330 	  0.6887568     	  0.5202916    
        1340 	  0.6934266     	  0.5131707    
        1350 	  0.6882721     	  0.5242664    
        1360 	  0.6772814     	  0.5342640    
        1370 	  0.6851272     	  0.5287329    
        1380 	  0.6758224     	  0.5286350    
        1390 	  0.7003686     	  0.5113518    
        1400 	  0.6805289     	  0.5292035    
        1410 	  0.6899536     	  0.5159181    
        1420 	  0.6661007     	  0.5300581    
        1430 	  0.6852673     	  0.5197808    
