       1, 95.8836, 96.2677,106.2668, 93.8859, 78.2829, 94.5956, 98.0544, 81.3842, 95.0435, 95.8302, 86.1818, 98.5095, 98.5256, 76.3117, 97.6046, 94.6138
      10, 96.0542, 83.5624, 91.7511,108.3863, 86.5891, 91.2004, 87.0570, 86.4982, 98.3929, 89.0119, 99.4172, 85.0960, 87.5828, 72.8610,115.4773, 89.3349
      20, 94.8633, 72.4304, 92.9087, 97.5876, 94.3452, 92.6685, 75.9710, 89.0083, 95.9809,107.1297, 83.0125, 81.1901, 79.7957, 81.5487, 92.3489, 82.5258
      30, 98.3865, 75.5187, 84.8724, 91.8142,114.3118, 96.9500, 74.3772, 95.8760, 93.7158,104.4449, 85.9044, 80.9666, 86.8754, 99.9423, 81.0384, 87.5164
      40, 94.8145, 70.9327, 78.3119,101.8941, 96.7104,102.7312, 84.1165, 90.7602, 96.9817, 92.8445, 88.0878, 82.4586, 86.6731, 96.1651, 90.7503, 95.1990
      50, 88.4227, 86.4355, 96.7824, 88.9564,107.7014, 91.1498, 98.5876, 90.1906,111.5107, 91.7466,102.2419, 90.8686, 89.6365, 98.6450, 88.4285, 89.8920
      60, 92.3599, 87.9727, 90.9714, 87.1267,103.7256, 86.6826,104.6945, 83.7586, 94.0682, 87.5425, 94.4395, 91.0164, 87.7205,119.5727, 84.2558, 98.4368
      70, 88.5207, 95.4941, 88.6975, 82.1862,108.1257, 97.4175, 90.3727, 87.6508, 98.9287,105.5728, 87.1406, 83.1754,100.3626,100.4984, 82.9545, 99.4835
      80, 76.5885, 89.7729, 81.5963, 90.4406, 99.6285, 94.0570, 79.4638, 77.9415, 97.8782, 87.7689, 82.1418, 72.5146, 84.9267, 93.8523, 83.5533,106.6149
      90, 84.0729,103.7285, 97.1421, 89.2807,103.9039,110.5632, 91.5028, 88.8760,100.3261, 89.7258, 86.1360, 95.8346,100.1209, 99.9061, 95.9669,114.1803
     100, 93.1550,115.5511, 87.5234, 94.8177,111.0001, 96.0823, 87.4682, 81.8146, 96.6972, 90.2648,101.4167, 84.2092,101.5693,104.6097, 91.3356,114.5156
     110, 91.9580, 97.0669, 84.8333, 93.7123,107.2399, 91.7144, 90.0974, 88.4941, 88.2764,101.1607, 98.8753, 69.5218, 96.5333,112.4252, 82.2940,107.4083
     120, 94.1359,105.1856, 88.6428, 94.2090,101.4060, 96.5379, 88.5854, 84.0905, 95.8927, 88.5672,106.6238, 78.1823, 98.8658, 96.0047, 87.5185,100.4394
     130, 90.3010, 97.2955, 96.3814, 97.2221,118.9365, 93.3171, 91.3821, 86.8717,106.4094,104.8092,110.1662, 76.0187, 88.3124,109.9570, 90.8273, 94.5571
     140, 93.9032, 88.0027,101.0123, 94.2489,107.7599, 88.1368, 97.2410, 80.1462,108.2866, 97.5463,104.4212, 83.5995, 87.4004, 91.7012, 88.1398, 96.6446
