       1, 90.6312, 90.4459, 89.1072, 90.3830, 89.7931, 91.1367, 90.2823, 89.1797, 90.0962, 89.8036, 90.6342, 89.5176, 90.1669, 89.9289, 90.9047, 89.4269
      10, 89.6080, 91.4990, 89.7060, 89.6304, 90.7568, 89.0745, 91.2515, 90.7011, 90.4419, 90.4328, 90.3706, 91.2031, 89.8691, 90.8992, 89.6560, 89.3008
      20, 89.8918, 90.2294, 90.4934, 90.0686, 90.6165, 89.7879, 91.1434, 90.2368, 90.1516, 89.4985, 89.5277, 89.5979, 88.9570, 90.0174, 91.3128, 89.6355
      30, 90.1165, 91.2316, 90.4490, 90.8762, 90.7756, 90.5180, 90.1819, 90.9263, 90.7699, 90.3429, 90.4161, 89.7482, 90.0983, 90.3293, 90.8237, 90.3196
      40, 89.1852, 89.3863, 90.2522, 89.5409, 90.0218, 89.6630, 91.3995, 90.8948, 90.1566, 89.5518, 88.8838, 89.8996, 90.6348, 89.9361, 89.9182, 89.7459
      50, 90.3184, 89.6550, 90.2842, 90.1144, 90.0538, 88.9941, 91.4258, 90.4712, 89.6690, 89.5531, 90.0890, 90.2201, 89.5015, 89.7610, 89.8392, 89.9165
      60, 89.8323, 89.3403, 90.3203, 89.7853, 90.7825, 89.0661, 90.2054, 90.2393, 90.3909, 90.7208, 90.3262, 89.5805, 89.9270, 89.1212, 89.5297, 89.4104
      70, 88.8855, 89.6404, 90.5515, 89.8141, 89.6234, 89.6290, 91.0589, 89.5808, 89.2558, 89.5109, 90.3337, 90.3043, 89.5926, 89.7388, 89.8788, 89.9922
      80, 89.6374, 89.5692, 89.4499, 89.7624, 89.6507, 90.2256, 91.0582, 89.9264, 89.4346, 89.2784, 90.3771, 90.7061, 89.4207, 90.1001, 90.6316, 89.6034
      90, 90.1370, 90.0206, 90.4840, 90.0671, 89.7200, 89.7027, 91.2664, 89.2615, 89.6828, 89.5146, 89.9746, 90.8700, 89.6489, 90.2769, 90.3402, 90.5692
     100, 89.6947, 90.6069, 90.7723, 89.2366, 89.3032, 89.6411, 90.5512, 88.5593, 89.5533, 89.0595, 88.9792, 90.0150, 90.1680, 90.0966, 89.7808, 90.2763
     110, 90.2453, 89.7477, 89.8908, 90.0387, 89.8490, 89.6943, 90.8316, 89.6085, 89.2113, 89.1731, 87.9191, 89.6238, 89.6996, 91.3379, 90.4013, 90.6848
     120, 90.3542, 89.3380, 89.5552, 89.8583, 89.6664, 90.0856, 89.4607, 89.2553, 89.1491, 89.3328, 88.3751, 89.6997, 89.5368, 89.7758, 90.2307, 89.9998
     130, 89.7821, 89.5295, 89.7294, 89.3590, 90.4490, 89.6730, 90.0799, 89.1367, 90.0368, 89.3215, 89.4302, 89.9069, 89.3061, 89.5588, 89.8875, 89.6875
     140, 89.7728, 90.4572, 89.2782, 89.7618, 89.5996, 89.9399, 91.2777, 90.0898, 89.2957, 89.5574, 90.1475, 89.9318, 90.2157, 90.5708, 90.2732, 89.5450
     150, 90.0111, 89.4034, 90.3015, 89.9706, 89.6695, 90.5760, 90.8546, 90.0766, 89.8318, 89.8130, 89.7011, 90.3147, 90.1895, 89.9614, 90.2301, 90.4101
     160, 90.1232, 89.6282, 89.8809, 89.3095, 89.5237, 89.5388, 90.6049, 90.4204, 89.5242, 89.4473, 88.2615, 90.8859, 90.3039, 89.6935, 90.5971, 89.4573
     170, 89.3262, 88.5575, 90.3777, 89.0862, 90.0929, 89.7895, 90.4337, 89.4794, 89.4888, 89.5184, 87.1035, 89.9430, 89.2823, 90.4756, 90.0926, 89.8944
     180, 89.0001, 89.4056, 90.5469, 88.7876, 89.8239, 89.1999, 90.2345, 89.5166, 89.5378, 89.4673, 87.7020, 90.0864, 89.5158, 90.2325, 90.2039, 90.1459
     190, 89.9294, 89.5429, 90.4966, 88.9726, 90.2160, 88.9236, 89.5612, 89.7758, 88.6638, 89.6357, 88.1651, 89.6692, 89.5461, 90.5523, 90.3924, 90.5946
     200, 89.3900, 89.5933, 90.0045, 88.6707, 90.1110, 89.1821, 88.7242, 89.0303, 89.5046, 89.9603, 87.5614, 90.0073, 89.1957, 90.2056, 89.8388, 89.1081
     210, 89.2571, 88.9466, 89.7097, 89.0328, 89.2595, 89.9173, 88.7482, 90.4809, 89.4675, 89.6451, 89.0865, 89.0014, 89.9242, 90.4457, 90.5157, 90.0769
     220, 90.2071, 88.8642, 90.6566, 89.2450, 89.7711, 90.2106, 88.7560, 89.7277, 89.8420, 89.3744, 88.6924, 89.4110, 89.7810, 90.0534, 90.7974, 90.0619
     230, 90.2173, 88.6258, 90.0382, 88.8350, 90.1955, 89.9518, 89.2252, 89.5444, 89.8238, 89.8356, 88.3184, 89.3117, 89.7510, 90.2863, 90.5307, 90.5344
     240, 90.3375, 88.3162, 90.0191, 89.4989, 90.4247, 89.7393, 90.5648, 89.3478, 90.4489, 89.6784, 88.8000, 89.6094, 89.0082, 90.3557, 90.9862, 90.2311
     250, 90.2791, 87.7406, 90.2800, 89.3718, 89.8755, 89.6415, 90.2076, 89.9764, 89.1544, 89.5988, 88.6589, 90.3048, 89.8634, 89.3078, 91.0401, 90.3758
     260, 90.0187, 87.5922, 90.3004, 89.6164, 89.4926, 90.1254, 90.1024, 90.3585, 89.5923, 89.4872, 88.0537, 89.6491, 90.0688, 89.0608, 91.3090, 90.4898
     270, 89.8330, 88.8774, 89.7380, 89.4134, 89.8807, 89.8708, 89.4578, 90.0497, 89.4185, 90.2047, 87.8826, 89.8530, 89.1190, 89.6442, 90.9340, 89.8689
     280, 90.8290, 89.2821, 89.9022, 89.0476, 89.5108, 90.0053, 89.4377, 90.4271, 89.7393, 89.4911, 88.3437, 90.4700, 90.6214, 89.8226, 91.0580, 89.0452
     290, 89.9679, 88.5605, 90.3179, 89.8609, 90.3017, 90.1738, 90.1024, 89.7780, 89.5630, 89.2422, 88.8357, 90.4557, 89.4818, 90.2911, 91.0561, 89.0579
     300, 89.6764, 89.2354, 90.0200, 90.4564, 90.0412, 89.5177, 90.3244, 89.7490, 89.1959, 89.0155, 90.2608, 90.7601, 89.0777, 89.7377, 91.2545, 89.6501
     310, 90.1144, 88.3449, 90.0020, 89.7703, 89.9604, 89.9606, 91.2378, 89.9248, 89.6105, 89.8979, 88.5990, 91.0781, 88.6274, 90.0203, 90.5545, 90.2214
     320, 90.0843, 87.9728, 90.0492, 89.5556, 90.3248, 90.2317, 91.1399, 90.0785, 89.3874, 89.5198, 88.1155, 90.6317, 89.3484, 89.3808, 91.0593, 89.5779
     330, 89.9352, 89.2830, 90.3110, 89.4000, 90.0905, 89.6292, 89.9978, 90.5602, 89.6346, 89.2922, 88.2253, 90.3573, 88.9572, 90.4397, 90.9281, 89.7762
     340, 89.9195, 89.3726, 89.9127, 89.2720, 89.5953, 89.9492, 90.3064, 89.9112, 89.7391, 89.5309, 87.7685, 90.2125, 88.8649, 89.7326, 90.9905, 89.6874
     350, 90.1535, 88.7642, 90.6155, 88.8557, 90.5813, 90.1379, 90.6349, 90.4415, 90.1045, 90.4243, 87.7197, 90.1318, 89.7893, 91.1129, 90.7598, 89.6944
     360, 89.9329, 89.5501, 90.1386, 89.5821, 90.4180, 89.3796, 89.9913, 90.2965, 89.7667, 88.8077, 88.0432, 90.5945, 89.1947, 91.0697, 90.2037, 90.0014
     370, 89.9264, 89.5775, 90.1186, 88.4232, 90.1481, 90.3489, 89.4362, 90.2232, 90.1579, 89.8188, 87.1423, 90.4580, 88.8950, 90.2392, 89.9661, 90.2808
     380, 89.2189, 90.3307, 90.7314, 89.1224, 89.9048, 90.4427, 90.4012, 89.9593, 90.1453, 89.2153, 86.9867, 90.5894, 89.1768, 91.1929, 90.1564, 90.3496
     390, 90.0514, 89.4186, 90.6174, 89.0821, 90.1674, 89.2556, 90.5691, 89.2732, 90.4725, 89.2490, 88.6128, 90.0771, 89.4547, 89.7548, 90.1188, 89.8200
     400, 89.9352, 89.8633, 90.5386, 89.5752, 90.3208, 90.5899, 90.0252, 89.0258, 89.6408, 89.6127, 87.7421, 90.6715, 88.6303, 89.7145, 90.4263, 90.4290
     410, 89.6963, 89.6375, 89.7728, 89.3615, 89.6384, 90.0070, 90.5387, 89.4270, 89.2030, 89.0365, 88.4175, 90.7458, 88.9171, 89.3974, 90.1314, 89.9821
     420, 89.8217, 90.8234, 90.3314, 89.3340, 90.8597, 89.7130, 90.5848, 89.8098, 89.6861, 89.7064, 88.9097, 90.1286, 88.9478, 89.8481, 90.0585, 89.9357
     430, 89.9512, 88.9345, 89.5604, 88.7398, 89.7652, 90.2719, 90.3302, 89.9775, 89.4050, 89.7092, 87.4418, 91.2026, 89.5607, 89.4325, 90.0950, 89.9884
     440, 89.8833, 88.9999, 89.9669, 88.8664, 89.7321, 89.2927, 89.5947, 88.7100, 89.1137, 89.1413, 88.2442, 90.4683, 89.3159, 89.8781, 90.4459, 89.9381
     450, 89.5688, 89.9269, 91.1264, 88.5957, 89.5889, 89.5313, 90.2499, 89.9395, 89.3110, 89.5663, 88.9843, 90.9017, 89.2955, 89.9015, 89.9744, 89.5068
     460, 89.5601, 88.9257, 90.3618, 89.1677, 89.9986, 89.7670, 89.9571, 89.8784, 89.4484, 89.5871, 88.4758, 90.7773, 89.8656, 89.9627, 90.3416, 90.1330
     470, 89.6804, 90.0263, 90.5818, 89.2805, 89.9045, 89.8508, 89.8062, 89.9464, 89.4481, 90.1977, 89.1752, 90.7608, 89.5126, 90.1345, 90.2225, 89.3831
     480, 89.1026, 88.3702, 90.3086, 89.4507, 89.6416, 89.7166, 89.8951, 89.5883, 89.4657, 90.3112, 88.4367, 90.5661, 89.7850, 89.7948, 90.2374, 89.2822
     490, 89.4043, 89.0346, 90.0058, 89.6979, 89.3547, 89.6906, 90.6916, 89.7206, 89.3829, 90.0700, 88.4911, 91.0300, 90.0399, 89.9097, 90.7123, 90.2182
     500, 89.9459, 88.6073, 90.5622, 89.1563, 90.1272, 90.0021, 90.3495, 89.6692, 89.2753, 90.4773, 87.9261, 90.7364, 89.2848, 90.1112, 90.5120, 89.8713
     510, 90.1634, 88.9521, 90.9118, 89.7944, 90.7085, 89.9569, 90.5017, 90.3275, 89.0178, 90.5213, 89.4497, 90.8657, 89.7358, 90.1236, 90.4596, 89.5636
     520, 90.4157, 89.4452, 89.8795, 89.8406, 90.3418, 89.7203, 90.4121, 90.5523, 89.4668, 90.0601, 89.6831, 90.6657, 90.2652, 90.3122, 90.5259, 89.6065
     530, 89.7991, 89.5078, 90.2522, 89.4658, 90.4143, 89.9034, 91.6080, 91.3019, 89.1504, 90.6489, 89.0677, 90.7645, 89.7766, 91.2775, 90.8845, 90.3464
     540, 90.2336, 89.6000, 90.0682, 89.7130, 90.3042, 90.2632, 91.7699, 91.0758, 89.0943, 90.2003, 90.1824, 91.2247, 89.8114, 91.1820, 90.6723, 90.3669
     550, 90.2191, 89.4145, 89.6770, 89.6023, 89.3117, 90.2524, 91.4539, 90.3145, 89.5704, 89.7782, 88.9609, 90.8334, 89.7301, 90.0783, 90.6781, 90.3428
     560, 89.5129, 89.8648, 90.0160, 88.4858, 90.0434, 89.6786, 91.2701, 90.5270, 89.2858, 89.6760, 89.6302, 90.6180, 90.3761, 89.3379, 90.1142, 90.5624
     570, 89.8596, 88.7567, 89.6659, 89.3462, 89.7679, 90.2420, 91.6049, 89.4446, 89.2989, 90.0547, 88.4175, 90.1217, 89.7640, 89.4304, 90.6080, 89.9039
     580, 89.6350, 89.3056, 89.8416, 89.4064, 89.6381, 90.1276, 92.4180, 90.9450, 89.9262, 89.7627, 89.0858, 90.9264, 89.9276, 89.1701, 90.3993, 89.8251
     590, 89.3902, 88.8823, 89.6562, 89.1305, 89.6524, 89.7923, 92.0311, 90.6429, 89.8398, 89.7344, 89.4073, 90.7198, 90.2946, 88.8296, 90.1551, 90.0404
     600, 90.3320, 89.4359, 90.1047, 89.5266, 89.5293, 90.0318, 91.9439, 89.6897, 90.0888, 89.9688, 89.3685, 90.7668, 90.3551, 89.8280, 90.4368, 90.5151
     610, 90.0485, 89.7963, 90.0589, 89.8255, 90.3054, 89.7749, 91.9955, 89.2102, 89.9563, 89.3744, 90.0084, 90.0470, 89.6363, 90.0094, 90.6610, 90.5199
     620, 90.0031, 90.0013, 90.0218, 89.2750, 90.4981, 89.8935, 92.1005, 89.5758, 90.8975, 90.1330, 89.3114, 90.8005, 89.3068, 89.2700, 90.2050, 90.3468
     630, 90.7905, 89.2482, 89.7978, 89.6293, 89.8265, 89.5369, 92.9011, 90.1687, 90.2684, 89.5312, 89.1402, 90.6623, 90.0613, 89.9318, 89.9303, 90.4121
     640, 89.4942, 89.0840, 89.4186, 89.6141, 89.8800, 90.1890, 91.9726, 90.2239, 89.3924, 89.3575, 88.7943, 90.3530, 89.6639, 89.7802, 90.8364, 90.5947
     650, 90.3318, 88.3332, 90.4756, 89.5529, 89.5893, 90.1727, 92.0213, 90.4079, 89.1174, 89.7661, 88.4715, 90.3684, 89.7457, 89.8344, 90.3861, 90.0219
     660, 89.5075, 89.0655, 90.3079, 88.9273, 90.1803, 90.4224, 91.7602, 90.3438, 88.8529, 89.7879, 87.7297, 90.2794, 89.7233, 90.8808, 90.6756, 89.9933
