           1 	   1.686747     	  0.5761051    
          10 	  0.5722433     	  0.5699851    
          20 	  0.6380795     	  0.5610651    
          30 	  0.6757290     	  0.5316066    
          40 	  0.6713756     	  0.5541049    
          50 	  0.6405048     	  0.5886839    
          60 	  0.6334816     	  0.5865331    
          70 	  0.6444602     	  0.5578552    
          80 	  0.6979429     	  0.5200840    
          90 	  0.6433600     	  0.5484664    
         100 	  0.6510119     	  0.5407501    
         110 	  0.6596754     	  0.5608696    
         120 	  0.6495854     	  0.5444031    
         130 	  0.6275738     	  0.5534748    
         140 	  0.5920710     	  0.5826719    
         150 	  0.5984210     	  0.5366012    
         160 	  0.6615152     	  0.5350769    
         170 	  0.6142122     	  0.5563412    
         180 	  0.6158847     	  0.5638143    
         190 	  0.6201528     	  0.5523649    
         200 	  0.6667582     	  0.5424604    
         210 	  0.6616118     	  0.5547304    
         220 	  0.6569760     	  0.5068144    
         230 	  0.6645543     	  0.5171555    
         240 	  0.6246548     	  0.5614440    
         250 	  0.6666614     	  0.5297831    
         260 	  0.6465827     	  0.5360602    
         270 	  0.6825850     	  0.5159575    
         280 	  0.6501177     	  0.5326107    
         290 	  0.6672727     	  0.5226257    
         300 	  0.6443629     	  0.5363299    
         310 	  0.6561815     	  0.5327348    
         320 	  0.6859460     	  0.5304441    
         330 	  0.6996840     	  0.4910958    
         340 	  0.6671461     	  0.5143150    
         350 	  0.6768256     	  0.5058278    
         360 	  0.6996363     	  0.5080488    
         370 	  0.6784424     	  0.5081452    
         380 	  0.6779875     	  0.5265234    
         390 	  0.7005599     	  0.5110496    
         400 	  0.7140629     	  0.5181783    
         410 	  0.6968145     	  0.5027487    
         420 	  0.7374472     	  0.4816911    
         430 	  0.7069799     	  0.5030737    
         440 	  0.6721049     	  0.5284920    
         450 	  0.6593778     	  0.5294653    
         460 	  0.6627846     	  0.5109963    
         470 	  0.6563498     	  0.5311894    
         480 	  0.6899161     	  0.5125107    
         490 	  0.6932365     	  0.5497904    
         500 	  0.7056345     	  0.5120060    
         510 	  0.6948999     	  0.5264944    
         520 	  0.7149875     	  0.4775669    
         530 	  0.6930491     	  0.4946727    
         540 	  0.6856877     	  0.5056153    
         550 	  0.6496271     	  0.5348743    
         560 	  0.6429577     	  0.5537375    
         570 	  0.6982357     	  0.5335180    
         580 	  0.7023601     	  0.5024567    
         590 	  0.6729578     	  0.5113831    
         600 	  0.6550849     	  0.5202782    
         610 	  0.6684762     	  0.5177608    
         620 	  0.6805371     	  0.5005606    
         630 	  0.6357260     	  0.5048947    
         640 	  0.6605955     	  0.5036237    
         650 	  0.6669951     	  0.5087579    
         660 	  0.6387409     	  0.5308848    
         670 	  0.6405531     	  0.5180028    
         680 	  0.6364603     	  0.5008723    
         690 	  0.6721642     	  0.4877552    
         700 	  0.6640269     	  0.4987707    
         710 	  0.6875919     	  0.4810129    
         720 	  0.6550396     	  0.5180305    
         730 	  0.6858414     	  0.4871958    
         740 	  0.6907026     	  0.4889580    
         750 	  0.6888913     	  0.5130236    
         760 	  0.7018414     	  0.4988070    
         770 	  0.6737874     	  0.5127520    
         780 	  0.6777929     	  0.5184458    
         790 	  0.6500179     	  0.5129947    
         800 	  0.6699005     	  0.5318903    
         810 	  0.6862621     	  0.4802973    
         820 	  0.6614196     	  0.5012291    
         830 	  0.6624781     	  0.4904008    
         840 	  0.6472447     	  0.5049665    
         850 	  0.6394701     	  0.5300279    
         860 	  0.6305899     	  0.5381797    
         870 	  0.7059183     	  0.4745555    
         880 	  0.6950858     	  0.4806500    
         890 	  0.6985338     	  0.4896115    
         900 	  0.6410198     	  0.5243746    
         910 	  0.6511638     	  0.5128842    
         920 	  0.6557132     	  0.4965625    
         930 	  0.6462306     	  0.5164475    
         940 	  0.6597036     	  0.5135447    
         950 	  0.6945512     	  0.5046563    
         960 	  0.7106995     	  0.4940593    
         970 	  0.7034755     	  0.4836922    
         980 	  0.7119429     	  0.4732265    
         990 	  0.6771644     	  0.4956785    
        1000 	  0.6741069     	  0.4890173    
        1010 	  0.6608819     	  0.5012802    
        1020 	  0.6697243     	  0.4988551    
        1030 	  0.7041532     	  0.4723806    
        1040 	  0.6783437     	  0.4920575    
        1050 	  0.6874729     	  0.4784141    
        1060 	  0.6628380     	  0.4998055    
        1070 	  0.6898990     	  0.4834275    
        1080 	  0.7162226     	  0.4547946    
        1090 	  0.7021881     	  0.4772782    
        1100 	  0.7046070     	  0.4919777    
        1110 	  0.6775084     	  0.4923634    
        1120 	  0.7168474     	  0.4611421    
