      37,    90.3,    90.3,    90.5,    89.6,    90.6,    90.1,    89.1,    91.3,    91.6
      38,    91.2,    91.2,    93.3,    92.0,    93.7,    96.7,    90.4,    86.2,    83.1
      39,    90.1,    90.1,    89.9,    89.1,    88.5,    91.1,    89.3,    85.2,    81.1
      40,    89.9,    89.9,    90.3,    90.7,    90.8,    89.1,    89.6,    90.5,    95.8
      41,    91.6,    91.6,    91.5,    94.0,    99.3,   103.0,   127.5,   133.1,   124.4
      42,    39.8,    39.8,    28.5,    22.6,    22.8,    20.0,    15.1,    16.2,    25.8
      43,    39.5,    39.5,    28.7,    22.5,    22.6,    19.6,    13.9,    14.2,    20.7
      44,    39.7,    39.7,    28.7,    22.4,    22.4,    19.8,    14.2,    15.6,    23.6
      45,    90.1,    90.1,    90.6,    90.4,    90.5,    90.9,    89.1,    90.5,    92.6
      46,    90.1,    90.1,    89.9,    89.0,    88.5,    87.9,    94.0,    97.5,    92.5
      47,    89.9,    89.9,    90.2,    89.7,    88.0,    87.8,    87.8,    87.6,    84.4
      48,    90.7,    90.7,    90.8,    90.7,    90.3,    90.4,    91.0,    91.3,    90.1
      49,    39.9,    39.9,    28.3,    22.3,    22.4,    19.4,    13.4,    12.6,    20.0
      50,    87.4,    87.4,    84.6,    80.8,    91.5,    99.1,    88.0,    83.2,    87.8
      51,    90.3,    90.3,    90.5,    90.1,    91.3,    90.7,    92.8,    94.2,    92.8
      52,    90.0,    90.0,    89.7,    89.2,    88.8,    91.4,    87.2,    91.0,    90.5
      53,    90.0,    90.0,    90.2,    90.6,    91.7,    91.3,    94.0,    92.6,    83.4
      54,    91.2,    91.2,    90.9,    93.2,    96.1,    97.0,   125.0,   137.8,   137.8
      55,    80.9,    80.9,    76.2,    71.5,    87.9,   107.0,   135.7,   141.2,   135.8
      56,    89.3,    89.3,    89.1,    88.8,    89.6,    89.4,    91.5,    95.9,    98.9
      57,    92.1,    92.1,    94.0,    94.3,    95.4,    96.3,    93.4,    88.6,    91.0
      58,    89.6,    89.6,    89.1,    90.9,    93.6,    92.5,   117.8,   127.0,   122.3
      59,    39.3,    39.3,    28.4,    22.1,    22.3,    19.4,    14.2,    15.7,    23.0
      60,    89.3,    89.3,    89.0,    90.1,    89.4,    88.6,    92.5,    96.1,    98.0
      61,    39.5,    39.5,    28.8,    22.5,    22.8,    20.4,    14.2,    14.5,    20.4
      62,    89.5,    89.5,    89.8,    89.8,    91.2,    91.5,    91.0,    91.5,    95.2
      63,    89.6,    89.6,    89.4,    88.7,    88.1,    89.1,    87.1,    86.7,    97.6
      64,    90.5,    90.5,    91.3,    90.9,    91.7,    92.4,    92.6,    92.3,    89.4
      65,    90.0,    90.0,    90.3,    90.8,    92.2,    92.4,    91.6,    91.4,    83.1
      66,    90.1,    90.1,    90.1,    90.2,    89.9,    90.0,    91.8,    91.1,    89.0
      67,    90.1,    90.1,    90.2,    91.3,    92.2,    91.1,    90.7,    88.7,    90.8
      68,    39.9,    39.9,    28.7,    22.5,    22.9,    20.0,    14.0,    15.0,    21.7
      69,    90.2,    90.2,    90.2,    90.6,    90.7,    90.4,    92.6,    93.5,    89.4
      70,    90.1,    90.1,    90.3,    90.8,    91.5,    88.6,    90.7,    89.9,    89.0
      71,    90.8,    90.8,    90.6,    91.0,    91.5,    91.0,    90.1,    88.0,    83.9
      72,    89.8,    89.8,    89.7,    89.4,    89.6,    89.4,    90.3,    92.5,    93.4
      73,    91.2,    91.2,    91.0,    89.4,    88.8,    86.5,    87.2,    92.6,    95.1
      74,    39.4,    39.4,    28.5,    22.6,    22.5,    19.7,    14.9,    16.6,    23.0
      75,    89.7,    89.7,    89.4,    90.9,    93.4,    92.3,    89.3,    87.3,    87.4
      76,    90.1,    90.1,    89.6,    89.5,    88.6,    88.1,    89.8,    87.6,    88.6
      77,    90.0,    90.0,    89.8,    88.9,    87.3,    87.9,    86.9,    87.7,    95.0
      78,    91.1,    91.1,    91.8,    93.5,    96.4,    97.3,   100.5,   101.8,   100.4
      79,    90.2,    90.2,    90.4,    91.7,    91.5,    91.1,    87.3,    85.6,    82.5
      80,    90.4,    90.4,    90.4,    90.0,    90.7,    91.9,    94.8,    94.7,    90.2
      81,    90.4,    90.4,    91.0,    92.6,    93.1,    94.2,    96.1,    93.6,    97.1
      82,    78.7,    78.7,    70.9,    65.5,    83.3,   100.8,   131.9,   140.1,   132.9
      83,    39.5,    39.5,    28.8,    22.8,    23.2,    20.0,    15.6,    17.1,    25.1
      84,    89.9,    89.9,    90.7,    91.5,    94.2,    95.2,    88.5,    80.4,    79.7
      85,    89.4,    89.4,    88.5,    87.5,    91.1,    94.8,    98.7,   101.9,   105.8
      86,    90.5,    90.5,    90.7,    90.5,    90.2,    90.5,    91.1,    88.9,    90.0
      87,    90.1,    90.1,    89.8,    90.1,    90.1,    90.3,    92.1,    94.8,    88.6
      88,    91.1,    91.1,    91.4,    92.9,    94.2,    97.5,   101.7,   102.3,    96.7
      89,    90.8,    90.8,    90.6,    90.9,    90.8,    90.5,    91.1,    96.1,    97.5
      90,    90.0,    90.0,    90.0,    90.9,    90.9,    91.6,    93.5,    93.2,    92.4
      91,    90.0,    90.0,    90.2,    90.2,    90.6,    90.3,    91.8,    93.5,    89.0
      92,    89.9,    89.9,    90.2,    90.2,    89.4,    88.9,    93.4,    94.5,    93.7
      93,    90.1,    90.1,    90.3,    90.5,    90.5,    91.4,    90.7,    92.8,    94.4
      94,    90.3,    90.3,    90.2,    90.2,    89.0,    88.5,    89.9,    88.7,    91.5
      95,    39.6,    39.6,    28.9,    23.0,    23.4,    20.7,    15.7,    17.5,    28.9
      96,    89.3,    89.3,    89.3,    89.6,    91.4,    91.1,    90.2,    90.6,   100.4
      97,    90.0,    90.0,    90.4,    92.2,    91.7,    91.2,    93.1,    94.3,    99.6
      98,    89.9,    89.9,    89.5,    88.6,    88.4,    88.1,    88.1,    89.1,    84.2
      99,    89.8,    89.8,    89.5,    89.1,    90.0,    89.4,    90.7,    90.9,    84.2
     100,    40.3,    40.3,    28.6,    22.4,    22.2,    19.4,    13.6,    13.9,    19.4
